rcept_dt,corp_cls,corp_name,rcept_no,report_nm,flr_nm,rm
2024-08-14 16:15,유,씨에스윈드,20240814003274 ,반기보고서 (2024.06),씨에스윈드,정
2024-08-14 16:15,코,아이비김영,20240814003275 ,주식등의대량보유상황보고서(일반),메가스터디교육,
2024-08-14 16:15,코,에스와이,20240814003273 ,반기보고서 (2024.06),에스와이,
2024-08-14 16:15,기,천지산업,20240814003272 ,반기보고서 (2024.06),천지산업,
2024-08-14 16:15,코,제이오,20240814003271 ,반기보고서 (2024.06),제이오,
2024-08-14 16:15,유,사조씨푸드,20240814003270 ,반기보고서 (2024.06),사조씨푸드,
2024-08-14 16:15,기,엠캐피탈,20240814003269 ,반기보고서 (2024.06),엠캐피탈,
2024-08-14 16:15,기,롯데건설,20240814003268 ,반기보고서 (2024.06),롯데건설,
2024-08-14 16:15,유,SK디스커버리,20240814003267 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SK디스커버리,공
2024-08-14 16:15,코,아이윈플러스,20240814003266 ,반기보고서 (2024.06),아이윈플러스,
2024-08-14 16:14,유,에스엘,20240814003265 ,반기보고서 (2024.06),에스엘,
2024-08-14 16:14,코,서울옥션,20240814003264 ,반기보고서 (2024.06),서울옥션,
2024-08-14 16:14,코,조이시티,20240814003263 ,반기보고서 (2024.06),조이시티,
2024-08-14 16:14,기,강원도시가스,20240814003262 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,강원도시가스,공
2024-08-14 16:14,유,세기상사,20240814003261 ,반기보고서 (2024.06),세기상사,
2024-08-14 16:14,코,노브랜드,20240814902130 ,파생상품거래손실발생,노브랜드,코
2024-08-14 16:14,기,한국씨티은행,20240814003260 ,반기보고서 (2024.06),한국씨티은행,
2024-08-14 16:14,코,엑셀세라퓨틱스,20240814003259 ,반기보고서 (2024.06),엑셀세라퓨틱스,
2024-08-14 16:14,유,하이스틸,20240814003258 ,반기보고서 (2024.06),하이스틸,
2024-08-14 16:14,코,시큐레터,20240814902002 ,반기검토(감사)의견부적정등사실확인(자본잠식률100분의50이상또는자기자본10억원미만포함),시큐레터,코
2024-08-14 16:14,유,아시아나항공,20240814003257 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,아시아나항공,공
2024-08-14 16:14,유,비상교육,20240814003256 ,반기보고서 (2024.06),비상교육,
2024-08-14 16:14,유,DB하이텍,20240814802217 ,최대주주등소유주식변동신고서,DB하이텍,유
2024-08-14 16:14,코,서한,20240814003254 ,반기보고서 (2024.06),서한,
2024-08-14 16:14,유,KC코트렐,20240814801946 ,반기검토의견부적정또는의견거절,KC코트렐,유
2024-08-14 16:14,유,카카오,20240814003255 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,카카오,공
2024-08-14 16:14,유,유유제약,20240814003253 ,반기보고서 (2024.06),유유제약,
2024-08-14 16:14,코,유진기업,20240814003252 ,반기보고서 (2024.06),유진기업,
2024-08-14 16:14,코,빛과전자,20240814902171 ,"전환청구권행사 (제8, 10, 11회차)",빛과전자,코
2024-08-14 16:14,코,제일엠앤에스,20240814003250 ,반기보고서 (2024.06),제일엠앤에스,
2024-08-14 16:14,코,휴림로봇,20240814003251 ,주식등의대량보유상황보고서(일반),휴림홀딩스,
2024-08-14 16:14,유,HD현대인프라코어,20240814003249 ,동일인등출자계열회사와의상품ㆍ용역거래변경,HD현대인프라코어,공
2024-08-14 16:14,코,사피엔반도체,20240814003248 ,반기보고서 (2024.06),사피엔반도체,
2024-08-14 16:14,기,아이엠증권,20240814002451 ,[기재정정]일괄신고서(파생결합사채-주가연계파생결합사채),아이엠증권,
2024-08-14 16:14,기,아이엠증권,20240814001784 ,[기재정정]일괄신고서(파생결합사채-주가연계파생결합사채),아이엠증권,정
2024-08-14 16:14,코,선익시스템,20240814003246 ,반기보고서 (2024.06),선익시스템,
2024-08-14 16:14,유,KC코트렐,20240814802038 ,매매거래정지및정지해제(중요내용공시),유가증권시장본부,유
2024-08-14 16:14,유,제주은행,20240814003245 ,반기보고서 (2024.06),제주은행,
2024-08-14 16:14,기,아이에스티엠씨,20240814003247 ,회사합병결정,아이에스티엠씨,공
2024-08-14 16:14,유,한미반도체,20240814003244 ,반기보고서 (2024.06),한미반도체,
2024-08-14 16:14,코,인벤티지랩,20240814003243 ,반기보고서 (2024.06),인벤티지랩,
2024-08-14 16:14,코,스튜디오미르,20240814003242 ,반기보고서 (2024.06),스튜디오미르,
2024-08-14 16:14,코,유비쿼스홀딩스,20240814003241 ,반기보고서 (2024.06),유비쿼스홀딩스,
2024-08-14 16:13,유,인디에프,20240814003240 ,반기보고서 (2024.06),인디에프,
2024-08-14 16:13,유,한진,20240814003239 ,반기보고서 (2024.06),한진,
2024-08-14 16:13,코,비트나인,20240814003238 ,반기보고서 (2024.06),비트나인,
2024-08-14 16:13,코,디어유,20240814003237 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,디어유,공
2024-08-14 16:13,유,벽산,20240814003236 ,반기보고서 (2024.06),벽산,
2024-08-14 16:13,유,한국석유공업,20240814003235 ,반기보고서 (2024.06),한국석유공업,
2024-08-14 16:13,코,프롬바이오,20240814003234 ,반기보고서 (2024.06),프롬바이오,
2024-08-14 16:13,유,사조대림,20240814003233 ,반기보고서 (2024.06),사조대림,
2024-08-14 16:13,기,신한투자증권,20240814002235 ,[기재정정]일괄신고서(기타파생결합증권),신한투자증권,
2024-08-14 16:13,코,베뉴지,20240814003232 ,반기보고서 (2024.06),베뉴지,
2024-08-14 16:13,코,인지디스플레,20240814003230 ,주주총회소집공고,인지디스플레,
2024-08-14 16:13,유,한국가스공사,20240814003229 ,반기보고서 (2024.06),한국가스공사,
2024-08-14 16:13,코,레인보우로보틱스,20240814003228 ,반기보고서 (2024.06),레인보우로보틱스,
2024-08-14 16:13,코,큐로홀딩스,20240814901858 ,반기검토(감사)의견부적정등사실확인(자본잠식률100분의50이상또는자기자본10억원미만포함),큐로홀딩스,코
2024-08-14 16:13,기,야놀자,20240814003227 ,반기보고서 (2024.06),야놀자,
2024-08-14 16:13,기,한국수력원자력,20240814003226 ,[기재정정]일괄신고서,한국수력원자력,
2024-08-14 16:13,코,가온칩스,20240814003225 ,반기보고서 (2024.06),가온칩스,
2024-08-14 16:12,유,일신방직,20240814003223 ,반기보고서 (2024.06),일신방직,
2024-08-14 16:12,코,슈피겐코리아,20240814003221 ,반기보고서 (2024.06),슈피겐코리아,
2024-08-14 16:12,유,HD현대인프라코어,20240814003222 ,동일인등출자계열회사와의상품ㆍ용역거래변경,HD현대인프라코어,공
2024-08-14 16:12,코,에스티팜,20240814003220 ,반기보고서 (2024.06),에스티팜,
2024-08-14 16:12,유,부산주공,20240814003219 ,반기보고서 (2024.06),부산주공,
2024-08-14 16:12,유,신흥,20240814003217 ,반기보고서 (2024.06),신흥,
2024-08-14 16:12,코,엑세스바이오,20240814003216 ,반기보고서 (2024.06),엑세스바이오,
2024-08-14 16:12,유,콘텐트리중앙,20240814003218 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,콘텐트리중앙,공
2024-08-14 16:12,코,CNH,20240814003215 ,반기보고서 (2024.06),CNH,
2024-08-14 16:12,코,바이오솔루션,20240814003214 ,반기보고서 (2024.06),바이오솔루션,
2024-08-14 16:12,유,KIB플러그에너지,20240814003213 ,[기재정정]반기보고서 (2024.06),KIB플러그에너지,
2024-08-14 16:12,코,지니언스,20240814003212 ,반기보고서 (2024.06),지니언스,
2024-08-14 16:12,유,에이프로젠,20240814003211 ,반기보고서 (2024.06),에이프로젠,
2024-08-14 16:12,기,에이팸,20240814003210 ,반기보고서 (2024.06),에이팸,
2024-08-14 16:12,기,와이즈넛,20240814003209 ,반기보고서 (2024.06),와이즈넛,정
2024-08-14 16:12,기,매일방송,20240814003208 ,반기보고서 (2024.06),매일방송,
2024-08-14 16:12,유,한화,20240814003206 ,반기보고서 (2024.06),한화,정
2024-08-14 16:12,기,한국스탠다드차타드은행,20240814003204 ,반기보고서 (2024.06),한국스탠다드차타드은행,
2024-08-14 16:12,기,키움에프앤아이,20240814003205 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,키움에프앤아이,공
2024-08-14 16:12,코,보로노이,20240814003203 ,반기보고서 (2024.06),보로노이,
2024-08-14 16:11,유,에이프로젠바이오로직스,20240814802166 ,최대주주등소유주식변동신고서,에이프로젠바이오로직스,유
2024-08-14 16:11,코,누리플렉스,20240814003202 ,반기보고서 (2024.06),누리플렉스,
2024-08-14 16:11,코,바이오니아,20240814003201 ,반기보고서 (2024.06),바이오니아,
2024-08-14 16:11,코,우리기술투자,20240814003199 ,반기보고서 (2024.06),우리기술투자,
2024-08-14 16:11,기,프리닉스,20240814003198 ,반기보고서 (2024.06),프리닉스,
2024-08-14 16:11,코,제이에스티나,20240814003196 ,반기보고서 (2024.06),제이에스티나,
2024-08-14 16:11,기,대한상선,20240814003195 ,반기보고서 (2024.06),대한상선,
2024-08-14 16:11,코,오리콤,20240814003197 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,오리콤,정공
2024-08-14 16:11,기,신한투자증권,20240814002173 ,[기재정정]일괄신고서(파생결합증권-주가연계증권),신한투자증권,
2024-08-14 16:11,유,LX세미콘,20240814003194 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,LX세미콘,공
2024-08-14 16:11,코,듀오백,20240814003193 ,반기보고서 (2024.06),듀오백,정
2024-08-14 16:11,코,푸른소나무,20240814902018 ,반기검토(감사)의견부적정등사실확인(자본잠식률100분의50이상또는자기자본10억원미만포함),푸른소나무,코
2024-08-14 16:11,코,본느,20240814003191 ,반기보고서 (2024.06),본느,
2024-08-14 16:11,유,천일고속,20240814003190 ,반기보고서 (2024.06),천일고속,
2024-08-14 16:11,코,알엔투테크놀로지,20240814003189 ,반기보고서 (2024.06),알엔투테크놀로지,
2024-08-14 16:11,코,웰크론한텍,20240814003188 ,반기보고서 (2024.06),웰크론한텍,
2024-08-14 16:11,코,인바디,20240814003186 ,임원ㆍ주요주주특정증권등소유상황보고서,김정우,
2024-08-14 16:11,기,한국남부발전,20240814003187 ,반기보고서 (2024.06),한국남부발전,
2024-08-14 16:11,기,지코더블유,20240814003185 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,지코더블유,공
2024-08-14 16:11,유,플레이그램,20240814003184 ,반기보고서 (2024.06),플레이그램,
2024-08-14 16:10,코,갤럭시아머니트리,20240814003183 ,반기보고서 (2024.06),갤럭시아머니트리,
2024-08-14 16:10,코,디어유,20240814003182 ,반기보고서 (2024.06),디어유,
2024-08-14 16:10,유,코리안리,20240814802077 ,영업(잠정)실적(공정공시),코리안리,유
2024-08-14 16:10,기,라이온하트스튜디오,20240814003181 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,라이온하트스튜디오,공
2024-08-14 16:10,유,경동도시가스,20240814003180 ,반기보고서 (2024.06),경동도시가스,
2024-08-14 16:10,코,아이에이,20240814003179 ,반기보고서 (2024.06),아이에이,
2024-08-14 16:10,유,롯데칠성음료,20240814003178 ,주식등의대량보유상황보고서(일반),롯데지주,
2024-08-14 16:10,코,제이엠티,20240814003176 ,반기보고서 (2024.06),제이엠티,
2024-08-14 16:10,코,셀리드,20240814003177 ,[기재정정]주식매수선택권부여에관한신고,셀리드,
2024-08-14 16:10,유,사조산업,20240814003174 ,반기보고서 (2024.06),사조산업,
2024-08-14 16:10,기,SK매직,20240814003171 ,반기보고서 (2024.06),SK매직,
2024-08-14 16:10,코,강원에너지,20240814003170 ,반기보고서 (2024.06),강원에너지,
2024-08-14 16:10,유,코오롱ENP,20240814003169 ,반기보고서 (2024.06),코오롱ENP,
2024-08-14 16:10,유,에이프로젠바이오로직스,20240814003167 ,반기보고서 (2024.06),에이프로젠바이오로직스,
2024-08-14 16:10,유,코람코더원리츠,20240814003168 ,사업보고서 (2024.05),코람코더원리츠,
2024-08-14 16:10,코,기가레인,20240814003166 ,반기보고서 (2024.06),기가레인,
2024-08-14 16:10,기,케이비캐피탈,20240814003165 ,반기보고서 (2024.06),케이비캐피탈,정
2024-08-14 16:10,유,현대지에프홀딩스,20240814003164 ,반기보고서 (2024.06),현대지에프홀딩스,
2024-08-14 16:10,코,플루토스,20240814003163 ,반기보고서 (2024.06),플루토스,
2024-08-14 16:10,코,SOOP,20240814003162 ,반기보고서 (2024.06),SOOP,
2024-08-14 16:10,코,모두투어,20240814003160 ,반기보고서 (2024.06),모두투어,
2024-08-14 16:10,코,뷰티스킨,20240814003159 ,반기보고서 (2024.06),뷰티스킨,
2024-08-14 16:10,코,바이젠셀,20240814003158 ,반기보고서 (2024.06),바이젠셀,
2024-08-14 16:09,유,삼진제약,20240814003156 ,반기보고서 (2024.06),삼진제약,
2024-08-14 16:09,유,성보화학,20240814003155 ,반기보고서 (2024.06),성보화학,
2024-08-14 16:09,유,동성케미컬,20240814003154 ,[기재정정]반기보고서 (2024.06),동성케미컬,
2024-08-14 16:09,코,브이원텍,20240814003153 ,반기보고서 (2024.06),브이원텍,
2024-08-14 16:09,유,휴비스,20240814003152 ,반기보고서 (2024.06),휴비스,
2024-08-14 16:09,코,서전기전,20240814003151 ,반기보고서 (2024.06),서전기전,
2024-08-14 16:09,코,코칩,20240814003149 ,반기보고서 (2024.06),코칩,
2024-08-14 16:09,기,더미동,20240814003148 ,반기보고서 (2024.06),더미동,
2024-08-14 16:09,유,카카오뱅크,20240814003150 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,카카오뱅크,공
2024-08-14 16:09,코,우진비앤지,20240814003147 ,반기보고서 (2024.06),우진비앤지,
2024-08-14 16:09,기,더핑크퐁컴퍼니,20240814003146 ,반기보고서 (2024.06),더핑크퐁컴퍼니,
2024-08-14 16:09,코,동양파일,20240814003145 ,반기보고서 (2024.06),동양파일,
2024-08-14 16:09,유,평화산업,20240814003144 ,반기보고서 (2024.06),평화산업,
2024-08-14 16:09,코,팸텍,20240814003143 ,반기보고서 (2024.06),팸텍,
2024-08-14 16:09,코,사람인,20240814003142 ,반기보고서 (2024.06),사람인,
2024-08-14 16:09,코,국일제지,20240814003141 ,반기보고서 (2024.06),국일제지,
2024-08-14 16:09,유,현대로템,20240814003140 ,반기보고서 (2024.06),현대로템,
2024-08-14 16:08,코,HB테크놀러지,20240814003138 ,반기보고서 (2024.06),HB테크놀러지,
2024-08-14 16:08,기,케이엠세븐,20240814003139 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이엠세븐,공
2024-08-14 16:08,기,제이비우리캐피탈,20240814003137 ,반기보고서 (2024.06),제이비우리캐피탈,
2024-08-14 16:08,코,서연탑메탈,20240814003136 ,반기보고서 (2024.06),서연탑메탈,
2024-08-14 16:08,유,한국종합기술,20240814802105 ,소송등의제기ㆍ신청(일정금액이상의청구),한국종합기술,유
2024-08-14 16:08,유,유수홀딩스,20240814003135 ,주식등의대량보유상황보고서(약식),MiriCapitalManagementLLC,정
2024-08-14 16:08,코,바이넥스,20240814003134 ,반기보고서 (2024.06),바이넥스,
2024-08-14 16:08,유,성문전자,20240814003131 ,반기보고서 (2024.06),성문전자,
2024-08-14 16:08,코,세화피앤씨,20240814003129 ,반기보고서 (2024.06),세화피앤씨,
2024-08-14 16:08,코,셀리드,20240814003130 ,[기재정정]주식매수선택권부여에관한신고,셀리드,
2024-08-14 16:08,유,HD현대일렉트릭,20240814003128 ,반기보고서 (2024.06),HD현대일렉트릭,
2024-08-14 16:08,코,다산솔루에타,20240814003127 ,반기보고서 (2024.06),다산솔루에타,
2024-08-14 16:08,유,한국금융지주,20240814003126 ,반기보고서 (2024.06),한국금융지주,
2024-08-14 16:08,코,넵튠,20240814003123 ,주식등의대량보유상황보고서(일반),카카오게임즈,
2024-08-14 16:08,유,핸즈코퍼레이션,20240814003125 ,반기보고서 (2024.06),핸즈코퍼레이션,
